"","b_total_mean","b_total_disp","b_C_mean","b_C_disp","b_D_mean","b_D_disp"
"ENSMUSG00000055013",3121.38095238095,0.0140157296342638,3045.7,0.0187941965352094,3190.18181818182,0.0180638812012306
"ENSMUSG00000055022",1210.19047619048,0.0136162511189074,1163.6,0.0166408856706324,1252.54545454545,0.0196760415572342
"ENSMUSG00000055024",1679.42857142857,0.013145350254933,1577.7,0.0160282998213915,1771.90909090909,0.020438761699475
"ENSMUSG00000055041",134.428571428571,0.0174847704621736,121.5,0.0194665355317802,146.181818181818,0.0237465310316807
"ENSMUSG00000055044",13.1428571428571,0.0856916736335072,11.3,0.0884955789848614,14.8181818181818,0.0600131052194006
"ENSMUSG00000055065",6249.14285714286,0.0107230817951705,5957.5,0.0151025437190298,6514.27272727273,0.0169659354647584
"ENSMUSG00000055069",26,0.0407083965383557,27.4,0.0302158510012377,24.7272727272727,0.0591080968001659
"ENSMUSG00000055078",594.571428571429,0.0337931445707313,575.3,0.035801500796828,612.090909090909,0.0332901175801645
"ENSMUSG00000055116",611.619047619048,0.0201022487469458,559.2,0.0261571084173883,659.272727272727,0.0210660684386469
"ENSMUSG00000055125",55.8571428571429,0.056812901855729,51,0.0719213943936772,60.2727272727273,0.0348017330932588
"ENSMUSG00000055128",32.0476190476191,0.0566495688090075,32.9,0.0529500285929842,31.2727272727273,0.0544580249896776
"ENSMUSG00000055137",26.6190476190476,0.0510517947648857,24.1,0.0751161366626882,28.9090909090909,0.0324197154674019
"ENSMUSG00000055148",88.6190476190476,0.0721801468125029,102.5,0.0928517814914887,76,0.0351906522211355
"ENSMUSG00000055150",36.3333333333333,0.0602245793737257,40.3,0.0508690002509809,32.7272727272727,0.06048369678683
"ENSMUSG00000055184",11.047619047619,0.0623181731653306,9.8,0.0500537495764758,12.1818181818182,0.0692635240476698
"ENSMUSG00000055200",24.5714285714286,0.024105725274967,23.8,0.0249700615617313,25.2727272727273,0.035226616641493
"ENSMUSG00000055202",81.7619047619048,0.0399634793217892,75.9,0.0282692693867766,87.0909090909091,0.0507973118895333
"ENSMUSG00000055204",3616.19047619048,0.015362044570211,3447.8,0.0184878374430943,3769.27272727273,0.0214340889892224
"ENSMUSG00000055239",719.52380952381,0.0125190328169668,694.7,0.0180734228735234,742.090909090909,0.0161333409400916
"ENSMUSG00000055240",91.9047619047619,0.049119640586052,98.6,0.0462476584289724,85.8181818181818,0.0487528223026566
"ENSMUSG00000055254",2108.71428571429,0.02069618345102,2055.5,0.0220193582081777,2157.09090909091,0.0250937609444666
"ENSMUSG00000055296",118.47619047619,0.0646032210937317,120.1,0.0411858258388697,117,0.0773894255188933
"ENSMUSG00000055302",96.8095238095238,0.0552757263640958,89.6,0.0488697086655746,103.363636363636,0.0549049538282705
"ENSMUSG00000055313",17.6666666666667,0.0450581041333611,10.2,0.103816271925874,24.4545454545455,0.0295109349831612
"ENSMUSG00000055319",643.380952380952,0.0199465966513634,629.7,0.0244149544094115,655.818181818182,0.0235546238611283
"ENSMUSG00000055320",46.6666666666667,0.0369408127249063,48.5,0.0475272868858306,45,0.0288408511010199
"ENSMUSG00000055322",504.142857142857,0.0503203803565839,476.8,0.0579839153167372,529,0.036559756983112
"ENSMUSG00000055334",139.047619047619,0.0168349517957951,128.5,0.019187820166595,148.636363636364,0.0234023031157091
"ENSMUSG00000055401",29.5238095238095,0.0306350027811082,25.2,0.0421150355614604,33.4545454545455,0.0286447183846167
"ENSMUSG00000055409",80.3809523809524,0.044292952570836,68.6,0.0406906738135055,91.0909090909091,0.0424880150228095
"ENSMUSG00000055421",478.857142857143,0.0193866584678772,475,0.023514431677852,482.363636363636,0.0231020534715324
"ENSMUSG00000055430",1649,0.0232309450205061,1442.2,0.0191729943587903,1837,0.0310263396978014
"ENSMUSG00000055435",90.8571428571429,0.0976245161911512,83.5,0.0978110454974515,97.5454545454545,0.0708855836131242
"ENSMUSG00000055447",418.809523809524,0.0219039590690993,398.6,0.0207069721205317,437.181818181818,0.0293796918906874
"ENSMUSG00000055452",22.5238095238095,0.0531670821851221,19.6,0.068509709898257,25.1818181818182,0.0384212574371438
"ENSMUSG00000055471",148.333333333333,0.0392228198685675,137,0.0441152714762047,158.636363636364,0.0359379967721785
"ENSMUSG00000055480",51.1904761904762,0.0997273735115205,53.6,0.0815888975941254,49,0.0940869873135102
"ENSMUSG00000055489",29.7142857142857,0.080038175803018,21.8,0.116020553499936,36.9090909090909,0.0437048408929564
"ENSMUSG00000055493",21.7142857142857,0.076607073410715,19.3,0.0908256823063978,23.9090909090909,0.0494196809854596
"ENSMUSG00000055523",80.0476190476191,0.0810729365930162,76,0.0759019499169911,83.7272727272727,0.0660990505429494
"ENSMUSG00000055531",677.52380952381,0.0145227219396886,665.7,0.0210237903334573,688.272727272727,0.0181659517595334
"ENSMUSG00000055538",1253.42857142857,0.0165107663981019,1293.9,0.0219722532456671,1216.63636363636,0.0196045707592651
"ENSMUSG00000055553",20.1428571428571,0.0324135954240995,19.8,0.0330867302021779,20.4545454545455,0.0390181700244586
"ENSMUSG00000055560",11.1904761904762,0.051686163877602,14.6,0.0580428820675006,8.09090909090909,0.0416256837320718
"ENSMUSG00000055629",811.333333333333,0.0428171786454342,689.5,0.0329282630151008,922.090909090909,0.0477203009954986
"ENSMUSG00000055633",170.238095238095,0.0548581607523921,142.4,0.0598054497265551,195.545454545455,0.0422929844162876
"ENSMUSG00000055639",152.333333333333,0.0461937577234032,161.6,0.0401152111679236,143.909090909091,0.051481930347632
"ENSMUSG00000055652",165.571428571429,0.0329588974435225,147.3,0.033212060392577,182.181818181818,0.0332352597289168
"ENSMUSG00000055653",34.8095238095238,0.0848184773087374,29.4,0.0354624013173528,39.7272727272727,0.108551441074192
"ENSMUSG00000055660",79.8571428571429,0.0427673591027696,77.4,0.0300645638105467,82.0909090909091,0.0568443076896345
"ENSMUSG00000055675",2517.38095238095,0.0118342079790966,2513.8,0.0178333618418531,2520.63636363636,0.0156351675134677
"ENSMUSG00000055681",18.0952380952381,0.0376204310740621,15.1,0.0328158975934111,20.8181818181818,0.0478612608208617
"ENSMUSG00000055707",800.904761904762,0.0299725114196983,689.8,0.035066809196629,901.909090909091,0.0260886243969744
"ENSMUSG00000055717",185.190476190476,0.0181441598830067,185.4,0.0250328211565693,185,0.0202259368134116
"ENSMUSG00000055720",721.428571428571,0.0204171899260077,646.7,0.0236163661831329,789.363636363636,0.0236062725117782
"ENSMUSG00000055723",141.095238095238,0.0402250748759113,125.7,0.0331245306051365,155.090909090909,0.0471589830562048
"ENSMUSG00000055733",692.52380952381,0.0477897617589399,699.4,0.0357996256249846,686.272727272727,0.055344231361515
"ENSMUSG00000055745",198.904761904762,0.0368359450607903,167.8,0.0277630143763032,227.181818181818,0.0453362641860429
"ENSMUSG00000055763",29.1904761904762,0.0326836897657191,28.9,0.042614635494924,29.4545454545455,0.0296391304706923
"ENSMUSG00000055782",819.761904761905,0.0326785244691047,851,0.0464365444478232,791.363636363636,0.0211410615822265
"ENSMUSG00000055790",33.3809523809524,0.0827313216847677,35.8,0.0389854301763768,31.1818181818182,0.113149896606692
"ENSMUSG00000055817",350.142857142857,0.0228134517571442,346.9,0.0227211712453831,353.090909090909,0.0282598698951821
"ENSMUSG00000055818",23.047619047619,0.0899670709238229,18.8,0.0683389019344435,26.9090909090909,0.0862891377529365
"ENSMUSG00000055831",10.5714285714286,0.0558371346867906,11.6,0.0541988563089883,9.63636363636364,0.0514820637659657
"ENSMUSG00000055835",234.619047619048,0.0393210072133799,227.3,0.0413860458897562,241.272727272727,0.0379587252301903
"ENSMUSG00000055839",63.5238095238095,0.0401812544892388,45.7,0.0573166336070875,79.7272727272727,0.0301893090717648
"ENSMUSG00000055849",80.0476190476191,0.0674835383645368,77.9,0.0457969546274397,82,0.0775546392999212
"ENSMUSG00000055850",13.2380952380952,0.0549129426526181,13.6,0.0453895412448681,12.9090909090909,0.0581804117728589
"ENSMUSG00000055862",173.52380952381,0.0450023463129945,159.2,0.0396163254792132,186.545454545455,0.0454867985069679
"ENSMUSG00000055866",1328.52380952381,0.0352288810127356,1193.8,0.0204729966513709,1451,0.0480524405610059
"ENSMUSG00000055884",230.904761904762,0.0125552831862225,215.9,0.0154832675705999,244.545454545455,0.0204527540192825
"ENSMUSG00000055912",109.47619047619,0.0578990188840593,86.5,0.0367250841289208,130.363636363636,0.0670972462171967
"ENSMUSG00000055917",68.7142857142857,0.0246707671202116,92.2,0.0309175960113035,47.3636363636364,0.0253663043229752
"ENSMUSG00000055926",71.5238095238095,0.0342733445728158,53.1,0.0344329787519717,88.2727272727273,0.0372018446397587
"ENSMUSG00000055943",1548.38095238095,0.0225455817457666,1564.5,0.0240395566885922,1533.72727272727,0.0269653782753177
"ENSMUSG00000055945",863.47619047619,0.0545891592144099,977.9,0.0502680698322291,759.454545454545,0.0494680054194293
"ENSMUSG00000055978",10.9047619047619,0.0806958310688386,9.7,0.104419098474294,12,0.047350344541683
"ENSMUSG00000055980",197.238095238095,0.0324386203746178,182,0.034194578104445,211.090909090909,0.0316763273523111
"ENSMUSG00000056019",61.1904761904762,0.0377701727127324,56.8,0.0289697733055166,65.1818181818182,0.0488154281274866
"ENSMUSG00000056050",182.952380952381,0.0544305428899459,177.9,0.0448504711453757,187.545454545455,0.0587198528418737
"ENSMUSG00000056069",355.380952380952,0.0277081460912342,359.3,0.0190537600712057,351.818181818182,0.0395426624134863
"ENSMUSG00000056076",1444.80952380952,0.013836965038824,1374.7,0.0178397728907879,1508.54545454545,0.0180099011093529
"ENSMUSG00000056091",1421.38095238095,0.0135521594432219,1348.6,0.016101341544814,1487.54545454545,0.0196523966642701
"ENSMUSG00000056121",423.285714285714,0.0160044037185401,462.6,0.0155449205406415,387.545454545455,0.0238236768273777
"ENSMUSG00000056124",2605.38095238095,0.0167451053986947,2383.1,0.021216147540963,2807.45454545455,0.0214216383756642
"ENSMUSG00000056131",120.47619047619,0.0129665481504852,105.2,0.0171935579167245,134.363636363636,0.0186661900891059
"ENSMUSG00000056145",209.238095238095,0.103188719126991,216.3,0.102730139601032,202.818181818182,0.079028552465584
"ENSMUSG00000056167",748.666666666667,0.011737477919882,677.1,0.0188037338679245,813.727272727273,0.015128026677333
"ENSMUSG00000056177",25.1428571428571,0.0791362210687553,22,0.0931626269170436,28,0.0512926720985941
"ENSMUSG00000056185",871.238095238095,0.0173017844576302,798.4,0.0180275961756013,937.454545454545,0.0230882041249342
"ENSMUSG00000056199",41.2380952380952,0.054595626561887,33.1,0.0442258892141444,48.6363636363636,0.0569613212088347
"ENSMUSG00000056201",28.5238095238095,0.134441705080219,32.3,0.114117941289475,25.0909090909091,0.110456673096798
"ENSMUSG00000056204",79.1904761904762,0.0323856984418847,81.9,0.0365628261609516,76.7272727272727,0.0295575132780644
"ENSMUSG00000056211",5108.66666666667,0.0235759599696407,4776.4,0.0239578961746081,5410.72727272727,0.0280487293138856
"ENSMUSG00000056214",110.047619047619,0.0217245309148807,107.6,0.0275852534731646,112.272727272727,0.0240211269171186
"ENSMUSG00000056216",107.714285714286,0.0270022236316641,114.4,0.0217902875719908,101.636363636364,0.0361456028271424
"ENSMUSG00000056222",732.047619047619,0.0282248108341177,718.1,0.0346553615523289,744.727272727273,0.0241057539971399
"ENSMUSG00000056228",20,0.070383775456227,16.3,0.0802257207952096,23.3636363636364,0.0521326599349885
"ENSMUSG00000056230",10.047619047619,0.0480711080650497,8.2,0.102112958419623,11.7272727272727,0.0290636373150292
"ENSMUSG00000056258",952.857142857143,0.0286127355075736,1002.4,0.0255956764654368,907.818181818182,0.0359391496437977
"ENSMUSG00000056267",232.142857142857,0.0746166215583159,223,0.0610331393553507,240.454545454545,0.0741044073608019
"ENSMUSG00000056296",316.809523809524,0.0282085421849928,285.8,0.0295234503498578,345,0.0319409320361106
"ENSMUSG00000056305",125.238095238095,0.0289318865821954,122.8,0.0325933484238077,127.454545454545,0.0294096124767135
"ENSMUSG00000056306",235.904761904762,0.0412983144726772,211,0.028563054729067,258.545454545455,0.0519594323581033
"ENSMUSG00000056310",45.5238095238095,0.0246695062474313,42.3,0.038245049518517,48.4545454545455,0.0207592110994689
"ENSMUSG00000056316",11.4761904761905,0.0226566687792316,12.8,0.0266396184830381,10.2727272727273,0.0336374685084692
"ENSMUSG00000056367",1208.85714285714,0.0173542204887071,1160,0.0181354838009457,1253.27272727273,0.0235887478094041
"ENSMUSG00000056383",27.3809523809524,0.0511378319523772,26.2,0.0349188638118791,28.4545454545455,0.0650658115726256
"ENSMUSG00000056391",17.8571428571429,0.0612821032133721,12.1,0.0491784807609395,23.0909090909091,0.0628012651632727
"ENSMUSG00000056429",2655.66666666667,0.0220844323360848,2738.5,0.0235694828189782,2580.36363636364,0.0266492589406933
"ENSMUSG00000056458",89.0476190476191,0.0187897582141823,78.6,0.0215689139527083,98.5454545454545,0.0240501179359566
"ENSMUSG00000056459",110.380952380952,0.0222443543782182,102.6,0.0276039911271336,117.454545454545,0.0256654270699417
"ENSMUSG00000056476",146.857142857143,0.0501817444005705,137.3,0.0489424557618191,155.545454545455,0.0486160921249515
"ENSMUSG00000056481",42.8571428571429,0.0682306851598915,37.1,0.0457483039392893,48.0909090909091,0.0743078479262904
"ENSMUSG00000056492",751.285714285714,0.0114182793220311,772,0.0170446603509952,732.454545454545,0.0170248715473394
"ENSMUSG00000056493",1164.2380952381,0.0291491405696411,1076.4,0.0306864758827175,1244.09090909091,0.029820114209425
"ENSMUSG00000056501",27.3333333333333,0.188567753052902,26,0.186607440926515,28.5454545454545,0.126020500275714
"ENSMUSG00000056508",23.9047619047619,0.0423934949065886,30.8,0.0502035906246112,17.6363636363636,0.0341834487737689
"ENSMUSG00000056515",1163.2380952381,0.0151952053405856,1163.2,0.0198960880809718,1163.27272727273,0.0183344665911872
"ENSMUSG00000056529",29.2857142857143,0.0268580058627423,27.7,0.0402913097814302,30.7272727272727,0.0245342953094447
"ENSMUSG00000056536",11.5714285714286,0.0291568258989973,12,0.0365225677715206,11.1818181818182,0.0334878987164194
"ENSMUSG00000056537",13.5238095238095,0.0355706132682125,14.7,0.0358144241301105,12.4545454545455,0.0428345615905769
"ENSMUSG00000056553",199.095238095238,0.0560453476557091,160,0.0520072862846972,234.636363636364,0.0521147199916626
"ENSMUSG00000056592",227.952380952381,0.0244959255210107,128.3,0.0291695497287448,318.545454545455,0.0264630759904126
"ENSMUSG00000056598",29.952380952381,0.0484012280430951,24.5,0.0331717735479873,34.9090909090909,0.0575132074994824
"ENSMUSG00000056608",1704,0.0224188946832119,1438.4,0.0235282180594563,1945.45454545455,0.0284150782992759
"ENSMUSG00000056629",324.190476190476,0.0381029737427034,343.3,0.031651606302177,306.818181818182,0.0419981042718173
"ENSMUSG00000056656",65.4285714285714,0.0444304598025089,49.9,0.0257629716330491,79.5454545454545,0.0574003287817781
"ENSMUSG00000056665",788.666666666667,0.0427674987419243,729.9,0.0415210459471884,842.090909090909,0.0391635828467052
"ENSMUSG00000056666",25.5238095238095,0.0292082147470669,23.8,0.0342309470581017,27.0909090909091,0.0330894159470651
"ENSMUSG00000056673",370.238095238095,0.0264368489207983,367.8,0.0281567324413481,372.454545454545,0.0305324543324429
"ENSMUSG00000056679",28.1428571428571,0.0412560047465173,25,0.0291309705459842,31,0.0545037526120458
"ENSMUSG00000056687",24.9047619047619,0.036599346083256,27.3,0.0553879541422367,22.7272727272727,0.0262032882418188
"ENSMUSG00000056692",599.428571428571,0.042069693768284,576.3,0.0352208444748918,620.454545454545,0.0442102476779296
"ENSMUSG00000056708",566.571428571429,0.128025688903652,526.8,0.122632402729126,602.727272727273,0.0896892556977461
"ENSMUSG00000056718",11.0952380952381,0.0635787732969211,11.7,0.0439944551132918,10.5454545454545,0.0803947413154151
"ENSMUSG00000056749",139.142857142857,0.0383786927842514,128.1,0.0189450163871612,149.181818181818,0.0554460768765435
"ENSMUSG00000056753",21.8095238095238,0.0441252234245752,21.2,0.0453390754050898,22.3636363636364,0.0439498302608667
"ENSMUSG00000056755",1073.09523809524,0.0184841553247881,956.4,0.0277453818251855,1179.18181818182,0.0180105510112662
"ENSMUSG00000056771",56.9047619047619,0.0507776605190149,63.6,0.0609197510556068,50.8181818181818,0.0379796912229435
"ENSMUSG00000056812",804,0.0687078978740546,793.6,0.0575141858845173,813.454545454545,0.0678653857212218
"ENSMUSG00000056851",637.142857142857,0.0246569065990492,623.4,0.0290972255401656,649.636363636364,0.0236950163400197
"ENSMUSG00000056854",293.142857142857,0.0358513846520146,290.6,0.0315135216989649,295.454545454545,0.0422354805296885
"ENSMUSG00000056856",162.952380952381,0.0232343591435319,161.3,0.0282892370112407,164.454545454545,0.0252187427060201
"ENSMUSG00000056895",40.7142857142857,0.0271647924226021,30.3,0.0379342104883206,50.1818181818182,0.0269165970841299
"ENSMUSG00000056900",54.1904761904762,0.0197527476784623,53.3,0.0208289622981181,55,0.0279054221480779
"ENSMUSG00000056917",212.904761904762,0.0511865233881845,207,0.0634878620028181,218.272727272727,0.0325285334176819
"ENSMUSG00000056941",123.047619047619,0.0237435403787103,116.9,0.0278900467671023,128.636363636364,0.0250153205643249
"ENSMUSG00000056947",15.3333333333333,0.223169148528225,15.1,0.155795921059414,15.5454545454545,0.191190118219328
"ENSMUSG00000056951",211.047619047619,0.0144719015233006,210.3,0.0193007125523889,211.727272727273,0.0196338588637625
"ENSMUSG00000056952",41.8095238095238,0.0433781859380461,37.7,0.0442080722436239,45.5454545454545,0.0413257538072652
"ENSMUSG00000056962",126.571428571429,0.0227642993789547,124.6,0.0319071905324044,128.363636363636,0.0204970761717618
"ENSMUSG00000056966",761.666666666667,0.0458371108273553,887.5,0.0347041192688918,647.272727272727,0.053314949017439
"ENSMUSG00000056972",29.2380952380952,0.289732068968599,29.1,0.100624966218718,29.3636363636364,0.351712552306773
"ENSMUSG00000057060",328.857142857143,0.0192808582203083,299.8,0.0298397352732787,355.272727272727,0.0153619247608079
"ENSMUSG00000057069",77.9523809523809,0.0242957856341981,71.3,0.0246574984670036,84,0.0319316213260047
"ENSMUSG00000057101",1680.85714285714,0.0206749536812104,1486.1,0.0232698377894818,1857.90909090909,0.0240589578349102
"ENSMUSG00000057103",44.5238095238095,0.0332074406254541,46.3,0.0398073220934628,42.9090909090909,0.0298106169701363
"ENSMUSG00000057130",23.1904761904762,0.037168603545251,21.7,0.0525169349801192,24.5454545454545,0.0302934169804279
"ENSMUSG00000057134",230.714285714286,0.106289099514372,214.3,0.102354128311603,245.636363636364,0.0796429489230877
"ENSMUSG00000057156",30.7619047619048,0.0628225345046375,26.9,0.051273875213983,34.2727272727273,0.062169195889668
"ENSMUSG00000057176",39.9523809523809,0.0146219516748726,37,0.0198843980454162,42.6363636363636,0.0208594360672197
"ENSMUSG00000057177",1298,0.037991539309813,1171.9,0.0279066245188524,1412.63636363636,0.0442077512155214
"ENSMUSG00000057193",491.142857142857,0.0141517077822788,463.6,0.020562032129579,516.181818181818,0.0171025630090006
"ENSMUSG00000057219",10.7142857142857,0.0778357807887252,9.9,0.0392046194565673,11.4545454545455,0.102148391511954
"ENSMUSG00000057229",51.2857142857143,0.0575865575455008,45.9,0.066744493347558,56.1818181818182,0.0411792404519801
"ENSMUSG00000057230",178.666666666667,0.0284341112982878,188.7,0.0302119746499204,169.545454545455,0.0288213655001611
"ENSMUSG00000057236",73.8095238095238,0.044738900671857,74.6,0.0292026779187185,73.0909090909091,0.0575136699950732
"ENSMUSG00000057254",137.571428571429,0.0202602591699024,121.9,0.0243747406859252,151.818181818182,0.023273815100064
"ENSMUSG00000057329",592.190476190476,0.028102060942477,611.7,0.0254286215644653,574.454545454545,0.0348864846845612
"ENSMUSG00000057335",81.3809523809524,0.0259262150895698,77.4,0.0270603389129049,85,0.0319461945794282
"ENSMUSG00000057337",76.1428571428571,0.0211825429785881,88.1,0.0226623104611832,65.2727272727273,0.0274731740020122
"ENSMUSG00000057342",347.761904761905,0.0295518261098528,312.8,0.039140443599807,379.545454545455,0.0222496158479673
"ENSMUSG00000057367",496.333333333333,0.0253445715717079,478.2,0.0224241683243277,512.818181818182,0.0333341184087377
"ENSMUSG00000057387",17.0952380952381,0.0343293532773346,14.8,0.0317858762106975,19.1818181818182,0.0463713897689233
"ENSMUSG00000057396",54.8095238095238,0.0594963452954998,50.3,0.0297875205294499,58.9090909090909,0.0812657463207394
"ENSMUSG00000057409",39.5238095238095,0.02170084759158,34.8,0.0218047639177374,43.8181818181818,0.0333764807646496
"ENSMUSG00000057411",379.857142857143,0.0243539614101859,327.2,0.0269049853474237,427.727272727273,0.0261714222855196
"ENSMUSG00000057440",24.4285714285714,0.0382601187114567,26.4,0.0379259358626222,22.6363636363636,0.0428696125401532
"ENSMUSG00000057469",13.5238095238095,0.118204146014295,13,0.106403846766248,14,0.0888392603357549
"ENSMUSG00000057497",40.5238095238095,0.051568643193626,38,0.0478113147005723,42.8181818181818,0.0500653198036946
"ENSMUSG00000057531",505.952380952381,0.0202339749170514,441.2,0.0170060569367426,564.818181818182,0.0282326165027721
"ENSMUSG00000057551",38,0.0432546774104434,32.6,0.0533488914407902,42.9090909090909,0.0368954034760922
"ENSMUSG00000057559",18.7619047619048,0.0514312415606947,14.5,0.0352839727081067,22.6363636363636,0.0631364475918907
"ENSMUSG00000057561",368.571428571429,0.0375190794093575,344.8,0.0319325667052414,390.181818181818,0.0440387319082183
"ENSMUSG00000057604",38.3333333333333,0.0477669931695087,33.7,0.0318217014132443,42.5454545454545,0.0593351157240042
"ENSMUSG00000057614",2495,0.0261932075581031,2384.4,0.0308274445167802,2595.54545454545,0.0252992021857398
"ENSMUSG00000057615",12.047619047619,0.0508325448577012,9.7,0.0427929672051581,14.1818181818182,0.0573931266251638
"ENSMUSG00000057637",12.2380952380952,0.0399697826324896,11.5,0.040750855548474,12.9090909090909,0.0462970587102949
"ENSMUSG00000057649",791.904761904762,0.0242167708192261,722.3,0.0260538495564444,855.181818181818,0.0263726242977366
"ENSMUSG00000057667",134.333333333333,0.0143525768639384,111.5,0.0202637275422849,155.090909090909,0.01921699444433
"ENSMUSG00000057691",422.238095238095,0.01390938774582,384.5,0.0193460893658099,456.545454545455,0.0167631008679114
"ENSMUSG00000057706",169.761904761905,0.0619158996860327,146.3,0.0630295200308333,191.090909090909,0.0500887572154981
"ENSMUSG00000057716",816.095238095238,0.0346603590632874,785.3,0.0317040514107622,844.090909090909,0.0380505586989292
"ENSMUSG00000057719",66.3333333333333,0.043571330060863,61.2,0.0360871090490457,71,0.0504735671486103
"ENSMUSG00000057729",11.0952380952381,0.0515287292994928,9.8,0.0587502307386163,12.2727272727273,0.0445487128518148
"ENSMUSG00000057778",12.952380952381,0.0401720027783846,12.2,0.0526737618676925,13.6363636363636,0.0354773589941656
"ENSMUSG00000057796",17.7142857142857,0.0643978101698256,16.2,0.0408814182283759,19.0909090909091,0.078279815848137
"ENSMUSG00000057835",18.6666666666667,0.0660496128239778,17,0.0580122116730629,20.1818181818182,0.0646097911936297
"ENSMUSG00000057858",122.904761904762,0.0269387630677531,117.1,0.037677238252222,128.181818181818,0.0224556733375142
"ENSMUSG00000057894",87,0.0232192067561498,95.3,0.0207512955944715,79.4545454545455,0.0347307359214645
"ENSMUSG00000057895",11.4285714285714,0.0349051508850299,10.3,0.043371277659834,12.4545454545455,0.0362012425106619
"ENSMUSG00000057899",14.1904761904762,0.0278256489365008,16.5,0.0257967405401649,12.0909090909091,0.0480450049535198
"ENSMUSG00000057963",810.238095238095,0.0467317477838898,790.2,0.0544564338286221,828.454545454545,0.0320896783309195
"ENSMUSG00000057967",11.952380952381,0.0408309986537895,12.8,0.0351178004605409,11.1818181818182,0.0545744078097149
"ENSMUSG00000057969",27.7142857142857,0.119295503416289,20.6,0.147168263937453,34.1818181818182,0.0664926608305479
"ENSMUSG00000057982",70.9047619047619,0.0214626076623333,69.8,0.0195084973613887,71.9090909090909,0.0336890905359545
"ENSMUSG00000058013",981,0.0166407053647844,959.2,0.01801707308449,1000.81818181818,0.0226680366685082
"ENSMUSG00000058076",35.5714285714286,0.0669880862880995,32.7,0.059060070892235,38.1818181818182,0.0620180325406324
"ENSMUSG00000058099",40.0476190476191,0.0163349048602899,45.2,0.0219236095880071,35.3636363636364,0.022368083320457
"ENSMUSG00000058126",72.6666666666667,0.0306745940083859,44.8,0.0343686561292201,98,0.0311919898149593
"ENSMUSG00000058152",268.857142857143,0.0163538556837295,250.4,0.0199975593899701,285.636363636364,0.0210260168153991
"ENSMUSG00000058153",2509,0.0345054959963582,2244.9,0.0354397909084314,2749.09090909091,0.0324251268970084
"ENSMUSG00000058173",22.5238095238095,0.0478873592998332,23.8,0.0677484004872236,21.3636363636364,0.0301606855836867
"ENSMUSG00000058192",135.190476190476,0.0348869190074081,131.5,0.0277507675048817,138.545454545455,0.0442429276062035
"ENSMUSG00000058230",5015.95238095238,0.0116831019029894,4334,0.0158052221239042,5635.90909090909,0.01729791170401
"ENSMUSG00000058233",10.6666666666667,0.099665966722491,10.2,0.105375768797623,11.0909090909091,0.0642958303321979
"ENSMUSG00000058248",161.333333333333,0.0660389567380463,138,0.0541362404964176,182.545454545455,0.0645153941608965
"ENSMUSG00000058254",14254,0.01392377138014,13804.8,0.0181416871320427,14662.3636363636,0.01790765791686
"ENSMUSG00000058260",447.761904761905,0.0463391670379102,394.7,0.0463329577543624,496,0.0440027603332144
"ENSMUSG00000058267",61.4761904761905,0.0552708652654928,49.6,0.0336946614273797,72.2727272727273,0.0671769421593591
"ENSMUSG00000058290",15.3333333333333,0.086389270445287,15.3,0.0839756338354618,15.3636363636364,0.0637520440524855
"ENSMUSG00000058291",25.1428571428571,0.0229507680767172,23.5,0.0356877662031214,26.6363636363636,0.0230603437057947
"ENSMUSG00000058297",2200.7619047619,0.0220403726377,1967.8,0.0236019616343838,2412.54545454545,0.0249513341836632
"ENSMUSG00000058298",107.52380952381,0.0277599616027674,114.2,0.040284637210726,101.454545454545,0.0220027162704434
"ENSMUSG00000058301",1362.38095238095,0.0226215100138117,1309.9,0.0260664376319386,1410.09090909091,0.0237992045395472
"ENSMUSG00000058325",474.809523809524,0.012974101801925,501.7,0.0189735414172366,450.363636363636,0.0171719466689254
"ENSMUSG00000058351",23.1904761904762,0.0570504265612562,23,0.0498924086588722,23.3636363636364,0.0588488872339551
"ENSMUSG00000058355",706.428571428571,0.0372518437723966,690.8,0.0340511388205054,720.636363636364,0.0411193522848238
"ENSMUSG00000058361",80.5238095238095,0.0418406152952254,71.8,0.041182404180391,88.4545454545455,0.0411160744553297
"ENSMUSG00000058396",31,0.0348553935151049,21.8,0.0463359153950124,39.3636363636364,0.0310984326624216
"ENSMUSG00000058420",223.380952380952,0.0745126289975063,184,0.0582735604798887,259.181818181818,0.074136772374373
"ENSMUSG00000058441",15.1904761904762,0.0734912769391959,12.5,0.0531896749468325,17.6363636363636,0.0729491019476476
"ENSMUSG00000058444",119.142857142857,0.0315805580889927,106.8,0.0239591301808516,130.363636363636,0.0425738498400147
"ENSMUSG00000058446",12.047619047619,0.0367006179991275,11.6,0.0503815607053491,12.4545454545455,0.0335945784611436
"ENSMUSG00000058447",16.5714285714286,0.0253871035872237,16.6,0.0279729435241374,16.5454545454545,0.0353366517106963
"ENSMUSG00000058486",10.6190476190476,0.0462335559069306,10,0.0632804038602948,11.1818181818182,0.0360554214239996
"ENSMUSG00000058488",131.857142857143,0.513168140163313,164.7,0.530518595199345,102,0.279730890001384
"ENSMUSG00000058503",71.0952380952381,0.074664699358052,78.7,0.0533434429835843,64.1818181818182,0.0818740791790141
"ENSMUSG00000058569",549.285714285714,0.0254818012175248,537,0.0212151166705153,560.454545454545,0.0319102296501446
"ENSMUSG00000058571",36.6190476190476,0.0424157306582159,35.6,0.0689380992224785,37.5454545454545,0.0229913343677008
